id,user,uid,version,changeset,timestamp
41974995,eric_,1798469,4,31057323,2015-05-12T15:53:33Z
41974996,drnoble,388774,5,41132857,2016-07-30T19:37:53Z
41974997,leilaz,2107672,4,25347862,2014-09-10T12:46:28Z
41974998,leilaz,2107672,3,25347862,2014-09-10T12:46:29Z
41976273,leilaz,2107672,3,25331688,2014-09-09T16:16:07Z
41978734,eric_,1798469,2,25168412,2014-09-01T19:49:24Z
41978735,eric_,1798469,5,31052023,2015-05-12T12:00:05Z
41978736,leilaz,2107672,4,25596992,2014-09-22T08:05:33Z
41978737,eric_,1798469,2,31057323,2015-05-12T15:53:22Z
41978739,eric_,1798469,2,25168412,2014-09-01T19:49:24Z
41978740,eric_,1798469,5,38980908,2016-04-29T13:31:06Z
41978742,eric_,1798469,5,40040142,2016-06-15T14:38:13Z
41978744,capsicumpie,55966,1,2739668,2009-10-04T17:35:15Z
41978745,drnoble,388774,4,41132857,2016-07-30T19:38:08Z
41978748,capsicumpie,55966,1,2739668,2009-10-04T17:35:15Z
41978749,drnoble,388774,4,41132857,2016-07-30T19:38:02Z
41982452,eisa,1939732,5,30088729,2015-04-09T09:47:27Z
41982453,drnoble,388774,5,41132857,2016-07-30T19:37:58Z
41982454,leilaz,2107672,3,25598206,2014-09-22T09:10:58Z
41982455,eric_,1798469,3,39559530,2016-05-25T15:51:03Z
41982456,eric_,1798469,4,31052023,2015-05-12T11:59:54Z
41982457,eric_,1798469,4,31057323,2015-05-12T15:53:22Z
41982458,eric_,1798469,3,39559530,2016-05-25T15:51:13Z
41982459,eric_,1798469,4,39559530,2016-05-25T15:51:22Z
41986170,drnoble,388774,5,41132857,2016-07-30T19:37:56Z
41986172,eric_,1798469,4,39559530,2016-05-25T15:52:26Z
41986173,eric_,1798469,8,39559530,2016-05-25T15:51:08Z
41986174,eric_,1798469,7,39559530,2016-05-25T15:52:31Z
41986175,eisa,1939732,7,24182492,2014-07-16T14:09:15Z
41986176,eric_,1798469,5,39559530,2016-05-25T15:51:39Z
41986177,eric_,1798469,3,39559530,2016-05-25T15:52:29Z
41986178,eric_,1798469,7,39559530,2016-05-25T15:51:08Z
41986179,eisa,1939732,3,30088729,2015-04-09T09:46:48Z
41986180,eric_,1798469,5,39559530,2016-05-25T15:51:10Z
41986181,eric_,1798469,5,39559530,2016-05-25T15:51:10Z
41986182,leilaz,2107672,3,25478008,2014-09-16T12:24:30Z
42020312,domod,875781,5,39755819,2016-06-02T17:20:20Z
42102497,eisa,1939732,4,25188011,2014-09-02T18:13:21Z
42102498,eisa,1939732,5,25116366,2014-08-30T12:04:49Z
42102499,eisa,1939732,2,24722452,2014-08-13T12:29:59Z
42102500,Pawcio,307399,4,41266387,2016-08-05T18:33:02Z
42102501,eisa,1939732,8,25188011,2014-09-02T18:13:21Z
42102502,saintam1,417398,6,43029513,2016-10-20T11:25:18Z
42102503,eisa,1939732,3,25116366,2014-08-30T12:04:49Z
42102504,eisa,1939732,3,25116366,2014-08-30T12:04:49Z
42102505,eisa,1939732,2,24722452,2014-08-13T12:29:59Z
42102506,eisa,1939732,4,30089191,2015-04-09T09:56:03Z
42102507,eisa,1939732,4,25116366,2014-08-30T12:04:49Z
42102508,eisa,1939732,5,24483896,2014-08-01T15:53:24Z
42102510,eisa,1939732,2,30091561,2015-04-09T11:22:31Z
42102511,eisa,1939732,3,30091561,2015-04-09T11:22:34Z
42102512,eisa,1939732,3,30091561,2015-04-09T11:22:30Z
42102513,eisa,1939732,4,30091561,2015-04-09T11:22:33Z
42102516,eric_,1798469,5,46451287,2017-02-27T20:35:27Z
42102517,eisa,1939732,6,25206041,2014-09-03T14:28:21Z
42102518,eisa,1939732,10,24936778,2014-08-22T17:02:48Z
42102522,eisa,1939732,8,25188011,2014-09-02T18:13:24Z
42102523,eisa,1939732,6,24145015,2014-07-14T17:25:37Z
42102524,eisa,1939732,3,24179158,2014-07-16T11:08:45Z
42102525,drnoble,388774,7,41132857,2016-07-30T19:37:41Z
42121790,sairfeet,2042390,8,44306926,2016-12-10T16:37:43Z
42121791,eric_,1798469,10,45303202,2017-01-19T17:26:05Z
42121888,eric_,1798469,4,39027035,2016-05-01T22:36:39Z
42133128,drnoble,388774,9,41132857,2016-07-30T19:37:56Z
42133191,drnoble,388774,8,41132857,2016-07-30T19:37:56Z
42133196,eisa,1939732,3,30089191,2015-04-09T09:56:04Z
42133207,drnoble,388774,4,41132857,2016-07-30T19:38:05Z
42133222,drnoble,388774,3,41132857,2016-07-30T19:38:02Z
42133381,sophiemccallum,2234934,4,43128875,2016-10-24T16:20:53Z
42133388,drnoble,388774,3,41132857,2016-07-30T19:37:58Z
42133395,drnoble,388774,5,41132857,2016-07-30T19:37:49Z
42133407,drnoble,388774,4,41132857,2016-07-30T19:37:49Z
42133410,drnoble,388774,3,41132857,2016-07-30T19:38:09Z
42133422,drnoble,388774,2,41132857,2016-07-30T19:37:49Z
42133425,drnoble,388774,2,41132857,2016-07-30T19:38:00Z
42133428,drnoble,388774,2,41132857,2016-07-30T19:38:00Z
42133432,drnoble,388774,2,41132857,2016-07-30T19:37:58Z
42133453,drnoble,388774,3,41132857,2016-07-30T19:37:59Z
42134231,drnoble,388774,16,34143949,2015-09-20T16:25:41Z
42134233,woodpeck_repair,145231,13,33890248,2015-09-08T18:44:57Z
42134244,woodpeck_repair,145231,9,33890248,2015-09-08T18:44:57Z
42134248,woodpeck_repair,145231,17,34193524,2015-09-22T22:01:57Z
42134576,eisa,1939732,5,30091561,2015-04-09T11:22:28Z
42135698,drnoble,388774,7,41132857,2016-07-30T19:37:58Z
42135699,drnoble,388774,4,41132857,2016-07-30T19:38:02Z
42135700,melcomsx,313111,10,47746842,2017-04-13T15:40:37Z
42135701,Central America,69853,3,2774528,2009-10-07T18:58:34Z
42135702,Central America,69853,3,2770632,2009-10-07T12:45:49Z
42135703,Central America,69853,3,2770632,2009-10-07T12:45:53Z
42135704,Central America,69853,3,2770632,2009-10-07T12:45:51Z
42135705,Central America,69853,3,2770632,2009-10-07T12:45:53Z
42135707,Mike Baggaley,873940,7,45412383,2017-01-23T20:53:04Z
42135708,eisa,1939732,3,30089191,2015-04-09T09:56:00Z
42135804,eisa,1939732,6,24241387,2014-07-19T16:54:06Z
42148636,Rostranimin,33764,19,46607793,2017-03-05T22:05:45Z
42148638,Mao-PU,124271,10,48785635,2017-05-18T09:44:21Z
42148639,MapNav_Tom,2046237,8,49319550,2017-06-06T21:46:44Z
42178341,saintam1,417398,23,46403103,2017-02-25T21:03:01Z
42178342,saintam1,417398,18,46403103,2017-02-25T21:03:00Z
42178343,eric_,1798469,9,45483856,2017-01-25T17:34:21Z
42178344,RL44,5749316,22,49053882,2017-05-28T20:04:40Z
42178694,Rostranimin,33764,27,46607793,2017-03-05T22:05:46Z
42178695,drnoble,388774,22,44305681,2016-12-10T15:32:45Z
42178696,saintam1,417398,22,46403103,2017-02-25T21:03:01Z
42178697,RL44,5749316,23,49053882,2017-05-28T20:04:46Z
42192459,drnoble,388774,5,41132857,2016-07-30T19:37:47Z
42192461,eisa,1939732,5,30091561,2015-04-09T11:22:16Z
42213123,lcmortensen,341519,9,40356525,2016-06-29T02:20:33Z
42248839,edi1979,4924147,9,45073650,2017-01-11T11:03:44Z
42248840,trigpoint,12992,9,42167171,2016-09-15T08:37:49Z
42248841,eisa,1939732,7,24202316,2014-07-17T14:18:24Z
42248842,eisa,1939732,7,24165950,2014-07-15T18:00:23Z
42248843,eisa,1939732,7,24199907,2014-07-17T12:05:37Z
42248844,Paul The Archivist,82783,9,26918591,2014-11-20T22:33:01Z
42250618,eisa,1939732,6,24202316,2014-07-17T14:18:25Z
42250621,Paul The Archivist,82783,10,26918591,2014-11-20T22:33:00Z
42250622,eisa,1939732,6,24165950,2014-07-15T18:00:21Z
42250623,eisa,1939732,5,24064461,2014-07-10T13:52:18Z
42250624,Paul The Archivist,82783,10,26918591,2014-11-20T22:33:00Z
42250626,eisa,1939732,7,24161966,2014-07-15T14:22:19Z
42250627,eisa,1939732,5,24064461,2014-07-10T13:52:21Z
42261848,eric_,1798469,9,39559530,2016-05-25T15:51:14Z
42261849,eisa,1939732,4,24083800,2014-07-11T14:34:35Z
42261850,eisa,1939732,5,24085327,2014-07-11T16:20:27Z
42261851,Paul The Archivist,82783,14,26918591,2014-11-20T22:33:02Z
42261853,eric_,1798469,4,39559530,2016-05-25T15:52:26Z
42261895,drnoble,388774,6,41132857,2016-07-30T19:38:05Z
42303945,leilaz,2107672,2,28882781,2015-02-16T11:15:19Z
42303946,Augustus Kling,48582,1,2802433,2009-10-10T12:08:08Z
42303947,leilaz,2107672,2,28882781,2015-02-16T11:15:19Z
42303949,Augustus Kling,48582,1,2802433,2009-10-10T12:08:08Z
42303950,Augustus Kling,48582,1,2802433,2009-10-10T12:08:08Z
42303952,eric_,1798469,7,33400553,2015-08-17T19:54:17Z
42303955,eric_,1798469,4,33417893,2015-08-18T15:19:42Z
42303957,eric_,1798469,4,33417893,2015-08-18T15:19:44Z
42303958,phut,27824,2,7726136,2011-03-31T13:42:30Z
42303959,eric_,1798469,6,28586783,2015-02-03T11:11:35Z
42350544,eisa,1939732,6,30091561,2015-04-09T11:22:22Z
42350816,drnoble,388774,5,41132857,2016-07-30T19:38:05Z
42400727,eisa,1939732,6,24030263,2014-07-08T17:31:08Z
42400728,eric_,1798469,8,46016914,2017-02-12T11:26:13Z
42400729,eisa,1939732,9,24002763,2014-07-07T12:13:02Z
42400730,eric_,1798469,16,46016914,2017-02-12T11:26:13Z
42400855,eric_,1798469,3,46016914,2017-02-12T11:26:13Z
42400856,mentor,38588,2,12440432,2012-07-22T21:11:57Z
42400857,eric_,1798469,2,46016914,2017-02-12T11:26:13Z
42400858,eric_,1798469,3,46016914,2017-02-12T11:26:13Z
42400859,eric_,1798469,3,46016914,2017-02-12T11:26:13Z
42400860,eric_,1798469,4,46016914,2017-02-12T11:26:13Z
42400861,eric_,1798469,4,46016914,2017-02-12T11:26:14Z
42402000,eisa,1939732,5,25644430,2014-09-24T13:00:27Z
42402001,mentor,38588,5,24310429,2014-07-23T12:25:26Z
42402002,Paul The Archivist,82783,9,26918150,2014-11-20T22:08:24Z
42407060,eric_,1798469,15,46006789,2017-02-11T20:47:18Z
42407061,leilaz,2107672,6,25505594,2014-09-17T17:33:39Z
42407062,eisa,1939732,6,23412578,2014-07-01T15:03:23Z
42407063,eisa,1939732,4,23411953,2014-07-01T14:24:23Z
42407064,eisa,1939732,5,23370348,2014-06-30T18:08:33Z
42407066,eisa,1939732,7,25644430,2014-09-24T13:00:29Z
42438184,eisa,1939732,6,25644430,2014-09-24T13:00:29Z
42438185,eisa,1939732,8,25644430,2014-09-24T13:00:28Z
42438186,eisa,1939732,3,30088729,2015-04-09T09:47:13Z
42438187,eisa,1939732,8,30088729,2015-04-09T09:46:34Z
42438189,eisa,1939732,6,25644430,2014-09-24T13:00:27Z
42438191,eisa,1939732,6,25644430,2014-09-24T13:00:28Z
42438192,eisa,1939732,7,23953161,2014-07-04T15:35:53Z
42438193,eisa,1939732,7,23953161,2014-07-04T15:35:52Z
42438195,eisa,1939732,7,25644430,2014-09-24T13:00:28Z
42438197,eisa,1939732,7,30088729,2015-04-09T09:47:05Z
42438198,eisa,1939732,2,30088729,2015-04-09T09:47:04Z
42438199,eisa,1939732,3,30088729,2015-04-09T09:47:04Z
42438200,eisa,1939732,3,30088729,2015-04-09T09:47:14Z
42438201,eisa,1939732,3,30088729,2015-04-09T09:47:17Z
42487560,jalek,1423770,3,20292036,2014-01-30T22:49:36Z
42555448,eric_,1798469,6,39559530,2016-05-25T15:51:04Z
42556517,eisa,1939732,4,30088729,2015-04-09T09:46:47Z
42556518,eric_,1798469,15,39559530,2016-05-25T15:51:11Z
42556519,domod,875781,8,33313000,2015-08-13T13:39:27Z
42556520,eric_,1798469,2,25017613,2014-08-26T01:27:29Z
42556521,eric_,1798469,4,25017613,2014-08-26T01:27:23Z
42556522,eric_,1798469,4,38999580,2016-04-30T13:45:36Z
42556523,eric_,1798469,5,39559530,2016-05-25T15:51:09Z
42556524,eric_,1798469,7,39559530,2016-05-25T15:51:09Z
42556525,eric_,1798469,5,38998758,2016-04-30T13:01:18Z
42556527,eric_,1798469,5,38998758,2016-04-30T13:01:19Z
42556528,capsicumpie,55966,1,2852711,2009-10-15T10:13:54Z
42556530,eric_,1798469,2,25017613,2014-08-26T01:27:30Z
42556531,eisa,1939732,3,30088729,2015-04-09T09:46:41Z
42556532,eric_,1798469,6,39559530,2016-05-25T15:51:20Z
42556533,eisa,1939732,7,24030263,2014-07-08T17:31:08Z
42556534,eisa,1939732,4,24030263,2014-07-08T17:31:07Z
42556535,wheelmap_visitor,290680,2,17576732,2013-08-29T21:57:21Z
42556536,leilaz,2107672,6,28306431,2015-01-21T13:31:57Z
42556552,eisa,1939732,5,24182492,2014-07-16T14:09:14Z
42567183,eric_,1798469,5,45303202,2017-01-19T17:26:05Z
42567184,eric_,1798469,5,40036908,2016-06-15T11:44:11Z
42567185,eric_,1798469,5,45303202,2017-01-19T17:26:05Z
42567186,eric_,1798469,9,40036908,2016-06-15T11:44:09Z
42567187,eric_,1798469,6,45303202,2017-01-19T17:26:05Z
42567189,eric_,1798469,4,40036908,2016-06-15T11:44:10Z
42567190,eric_,1798469,6,40036908,2016-06-15T11:44:12Z
42567191,eric_,1798469,5,40036908,2016-06-15T11:44:10Z
42567192,eric_,1798469,5,40036908,2016-06-15T11:44:12Z
42567193,drnoble,388774,2,46992272,2017-03-19T20:01:50Z
42567194,eric_,1798469,2,45303202,2017-01-19T17:26:05Z
42567195,capsicumpie,55966,1,2855376,2009-10-15T15:30:52Z
42567196,capsicumpie,55966,1,2855376,2009-10-15T15:30:52Z
42567197,eric_,1798469,2,45303202,2017-01-19T17:26:05Z
42567198,capsicumpie,55966,1,2855376,2009-10-15T15:30:52Z
42567199,capsicumpie,55966,1,2855376,2009-10-15T15:30:52Z
42580755,eric_,1798469,8,45604179,2017-01-28T21:08:37Z
42580757,eric_,1798469,4,38998242,2016-04-30T12:28:15Z
42654895,Chris Parker,51722,9,41506979,2016-08-17T08:25:38Z
42654896,eric_,1798469,3,39865963,2016-06-07T16:53:43Z
42654897,eric_,1798469,6,40036908,2016-06-15T11:44:14Z
42654898,eric_,1798469,4,39865963,2016-06-07T16:53:44Z
42654899,eric_,1798469,6,40036908,2016-06-15T11:44:13Z
42654900,eric_,1798469,6,39865963,2016-06-07T16:53:44Z
42654901,eisa,1939732,2,30088729,2015-04-09T09:47:18Z
42654902,Chris Parker,51722,7,41087827,2016-07-28T14:53:17Z
42654903,eric_,1798469,3,40215356,2016-06-22T21:42:23Z
42654904,eric_,1798469,6,40036908,2016-06-15T11:44:11Z
42654905,eric_,1798469,5,40036908,2016-06-15T11:44:12Z
42654906,eric_,1798469,6,40036908,2016-06-15T11:44:12Z
42654908,eisa,1939732,3,25648162,2014-09-24T15:49:01Z
42654909,eisa,1939732,3,25648162,2014-09-24T15:49:01Z
42654910,eisa,1939732,7,27175578,2014-12-02T11:09:54Z
42654911,eric_,1798469,9,40036908,2016-06-15T11:44:12Z
42654912,eric_,1798469,5,40036908,2016-06-15T11:44:12Z
42654913,eric_,1798469,6,40215356,2016-06-22T21:42:18Z
42654915,eric_,1798469,5,38998242,2016-04-30T12:28:15Z
42690043,rob_michel,3670347,4,48822958,2017-05-19T14:03:18Z
42711971,eisa,1939732,2,30091208,2015-04-09T11:02:47Z
42861300,eisa,1939732,4,25648162,2014-09-24T15:49:01Z
42861301,eisa,1939732,2,22760663,2014-06-05T18:06:21Z
42861302,eisa,1939732,7,25648162,2014-09-24T15:49:01Z
42861303,drnoble,388774,5,46991897,2017-03-19T19:44:51Z
42861305,eric_,1798469,6,28912310,2015-02-17T16:09:16Z
42861306,drnoble,388774,6,46991879,2017-03-19T19:44:20Z
42861307,eric_,1798469,6,38998758,2016-04-30T13:01:18Z
42861308,eric_,1798469,4,25057500,2014-08-27T17:53:59Z
42861309,capsicumpie,55966,1,2901431,2009-10-20T10:50:59Z
42861312,eric_,1798469,2,25017613,2014-08-26T01:27:21Z
42920951,drnoble,388774,4,46991879,2017-03-19T19:44:20Z
42920953,sairfeet,2042390,6,36802582,2016-01-25T18:44:18Z
42920954,eric_,1798469,3,25017613,2014-08-26T01:27:30Z
42920955,eric_,1798469,3,38998758,2016-04-30T13:01:19Z
42920956,eric_,1798469,3,38998758,2016-04-30T13:01:19Z
42920957,eric_,1798469,4,38999580,2016-04-30T13:45:36Z
42920958,eisa,1939732,2,30088729,2015-04-09T09:47:00Z
42920959,drnoble,388774,2,46991879,2017-03-19T19:44:20Z
42921067,eisa,1939732,3,30088729,2015-04-09T09:47:11Z
42921068,eisa,1939732,2,30088729,2015-04-09T09:47:12Z
42934936,eisa,1939732,4,25648162,2014-09-24T15:48:59Z
42934937,eisa,1939732,4,22835466,2014-06-09T18:07:19Z
42934938,eisa,1939732,7,25475916,2014-09-16T10:18:48Z
42934939,eisa,1939732,5,22905252,2014-06-13T09:58:44Z
42934940,eisa,1939732,5,22835466,2014-06-09T18:07:16Z
42934941,eisa,1939732,3,22760663,2014-06-05T18:06:21Z
42934944,eisa,1939732,5,25648162,2014-09-24T15:49:00Z
42967586,SomeoneElse_Revert,1778799,5,48354795,2017-05-03T13:33:17Z
42967587,eisa,1939732,4,22736965,2014-06-04T15:27:33Z
42967588,eisa,1939732,4,22736965,2014-06-04T15:27:32Z
42967589,eisa,1939732,6,24501448,2014-08-02T17:02:15Z
42967591,eisa,1939732,5,22736965,2014-06-04T15:27:32Z
42967592,eisa,1939732,5,25475672,2014-09-16T10:02:56Z
42967593,eisa,1939732,5,25475672,2014-09-16T10:02:56Z
42967594,eisa,1939732,3,22637022,2014-05-30T12:25:50Z
42967596,eisa,1939732,4,22719353,2014-06-03T17:43:16Z
42967597,eisa,1939732,5,22719353,2014-06-03T17:43:17Z
42967598,eisa,1939732,4,22719353,2014-06-03T17:43:16Z
42967599,eisa,1939732,2,22637022,2014-05-30T12:25:49Z
42967601,leilaz,2107672,6,28306431,2015-01-21T13:31:57Z
42967602,eisa,1939732,2,22637022,2014-05-30T12:25:49Z
42967603,drnoble,388774,5,46991879,2017-03-19T19:44:20Z
42967604,drnoble,388774,5,46991879,2017-03-19T19:44:20Z
42967605,drnoble,388774,3,41132857,2016-07-30T19:37:59Z
42967606,eisa,1939732,2,30088729,2015-04-09T09:47:17Z
42967607,eisa,1939732,5,22736965,2014-06-04T15:27:33Z
42967867,leilaz,2107672,6,25505594,2014-09-17T17:33:41Z
42967870,saintam1,417398,6,44877711,2017-01-03T17:56:14Z
42967871,leilaz,2107672,5,25505594,2014-09-17T17:33:38Z
42967873,tms13,91225,5,32039377,2015-06-17T21:47:02Z
42967876,eisa,1939732,6,24501448,2014-08-02T17:02:15Z
42967877,eisa,1939732,4,23022674,2014-06-19T12:02:57Z
42967878,leilaz,2107672,6,25505594,2014-09-17T17:33:41Z
42969074,leilaz,2107672,9,25505594,2014-09-17T17:33:39Z
42969075,leilaz,2107672,4,25505594,2014-09-17T17:33:43Z
42969076,leilaz,2107672,6,25505594,2014-09-17T17:33:41Z
42969078,leilaz,2107672,8,25505594,2014-09-17T17:33:42Z
42969080,eisa,1939732,5,22736965,2014-06-04T15:27:32Z
42969081,leilaz,2107672,5,25505594,2014-09-17T17:33:43Z
42969083,eisa,1939732,6,22739847,2014-06-04T18:04:57Z
42969084,eisa,1939732,4,22618324,2014-05-29T13:12:23Z
42969085,eisa,1939732,3,22739847,2014-06-04T18:04:57Z
42969086,eisa,1939732,5,22739847,2014-06-04T18:04:57Z
42969087,eisa,1939732,6,22739847,2014-06-04T18:04:57Z
42969088,eisa,1939732,6,22739847,2014-06-04T18:04:58Z
42969089,eisa,1939732,6,22911365,2014-06-13T15:55:09Z
42969091,tms13,91225,3,32039377,2015-06-17T21:47:02Z
42969092,tms13,91225,11,32039377,2015-06-17T21:47:01Z
42984837,eisa,1939732,4,22739847,2014-06-04T18:04:57Z
42984838,eric_,1798469,6,45604179,2017-01-28T21:08:38Z
42984841,eric_,1798469,8,45604179,2017-01-28T21:08:38Z
42984842,eisa,1939732,4,22739847,2014-06-04T18:04:57Z
42984843,eisa,1939732,4,22739847,2014-06-04T18:04:58Z
42984844,eric_,1798469,6,45604179,2017-01-28T21:08:38Z
42984845,eric_,1798469,4,45604179,2017-01-28T21:08:38Z
42984846,eric_,1798469,4,45604179,2017-01-28T21:08:38Z
42984847,eric_,1798469,6,45604179,2017-01-28T21:08:38Z
42984848,eric_,1798469,5,45604179,2017-01-28T21:08:38Z
42984849,eric_,1798469,5,45604179,2017-01-28T21:08:39Z
42984850,eric_,1798469,6,45604179,2017-01-28T21:08:39Z
42984851,eric_,1798469,9,45604179,2017-01-28T21:08:39Z
42985837,eisa,1939732,2,22697470,2014-06-02T16:19:11Z
42985838,eisa,1939732,7,27936123,2015-01-05T16:06:45Z
42985839,eisa,1939732,3,22697470,2014-06-02T16:19:11Z
42987695,eisa,1939732,4,22696438,2014-06-02T15:33:16Z
42987696,leilaz,2107672,7,25505594,2014-09-17T17:33:42Z
42987697,eric_,1798469,6,39468666,2016-05-21T12:06:10Z
42987699,eric_,1798469,7,45604179,2017-01-28T21:08:39Z
42997989,eisa,1939732,8,25523519,2014-09-18T15:54:22Z
42997991,eisa,1939732,6,23013469,2014-06-18T21:10:06Z
42997992,eisa,1939732,4,22911365,2014-06-13T15:55:14Z
42997993,eisa,1939732,5,25523519,2014-09-18T15:54:20Z
42997995,eisa,1939732,6,25523519,2014-09-18T15:54:22Z
42997996,eisa,1939732,4,25523519,2014-09-18T15:54:22Z
42997997,eisa,1939732,6,25523519,2014-09-18T15:54:23Z
43013024,eric_,1798469,10,45332457,2017-01-20T17:37:07Z
43013026,eric_,1798469,7,45332457,2017-01-20T17:37:07Z
43163159,sophiemccallum,2234934,5,49004346,2017-05-26T14:41:35Z
43327356,eric_,1798469,5,33417893,2015-08-18T15:19:33Z
43365574,saintam1,417398,9,47874314,2017-04-17T14:57:01Z
43365575,eisa,1939732,5,25523519,2014-09-18T15:54:23Z
43365576,eric_,1798469,6,45303202,2017-01-19T17:26:05Z
43365578,eisa,1939732,8,25523519,2014-09-18T15:54:23Z
43365579,eisa,1939732,7,25523519,2014-09-18T15:54:22Z
43365580,eisa,1939732,8,25523519,2014-09-18T15:54:23Z
43365581,eisa,1939732,5,23013469,2014-06-18T21:10:04Z
43365583,eisa,1939732,5,25525687,2014-09-18T17:44:04Z
43365584,eisa,1939732,8,25525687,2014-09-18T17:44:04Z
43367240,BullfrogVet,187601,5,23401622,2014-06-30T22:25:55Z
43367241,eisa,1939732,8,25540754,2014-09-19T12:28:16Z
43367242,eisa,1939732,7,25540754,2014-09-19T12:28:17Z
43367244,eric_,1798469,10,45303202,2017-01-19T17:26:06Z
43367245,eric_,1798469,10,45303202,2017-01-19T17:26:06Z
43367247,eisa,1939732,6,25540754,2014-09-19T12:28:16Z
43367248,eisa,1939732,11,25540754,2014-09-19T12:28:17Z
43367249,eisa,1939732,4,25540754,2014-09-19T12:28:18Z
43367251,eric_,1798469,12,45303202,2017-01-19T17:26:06Z
43367252,eric_,1798469,15,45303202,2017-01-19T17:26:06Z
43367253,eisa,1939732,9,25540754,2014-09-19T12:28:17Z
43367254,eisa,1939732,3,23013469,2014-06-18T21:10:04Z
43367256,eric_,1798469,6,45303202,2017-01-19T17:26:06Z
43367257,eisa,1939732,4,25540754,2014-09-19T12:28:17Z
43545715,drnoble,388774,12,46505009,2017-03-01T21:10:17Z
44105508,sairfeet,2042390,21,46594039,2017-03-05T11:50:33Z
44106020,MapNav_Tom,2046237,9,49319550,2017-06-06T21:45:34Z
44957170,sophiemccallum,2234934,31,39397886,2016-05-18T11:02:08Z
45212489,FrenchyF,4007299,6,44643430,2016-12-24T11:56:38Z
45212490,FrenchyF,4007299,10,44643430,2016-12-24T11:56:38Z
45237867,drnoble,388774,5,45598151,2017-01-28T17:02:05Z
46493800,Prototaxites,4597815,13,48698775,2017-05-15T11:22:48Z
46722535,eric_,1798469,6,34353649,2015-09-30T18:55:51Z
46722536,eisa,1939732,3,30091208,2015-04-09T11:02:43Z
46735643,eisa,1939732,4,23201961,2014-06-26T20:53:43Z
46764667,eisa,1939732,3,30092190,2015-04-09T11:53:06Z
48286093,richardwest,69984,3,20856187,2014-03-01T23:32:00Z
48286094,leilaz,2107672,3,28905432,2015-02-17T10:39:34Z
48553087,eric_,1798469,3,31445418,2015-05-25T13:32:42Z
48553129,eric_,1798469,3,31445418,2015-05-25T13:32:40Z
48553130,eric_,1798469,3,31445418,2015-05-25T13:32:40Z
48553131,eric_,1798469,3,31445418,2015-05-25T13:32:41Z
48553133,eric_,1798469,3,31445418,2015-05-25T13:32:39Z
48553134,eric_,1798469,3,31445418,2015-05-25T13:32:40Z
48553135,sophiemccallum,2234934,4,35868972,2015-12-10T16:27:34Z
48553136,sophiemccallum,2234934,4,35868972,2015-12-10T16:27:34Z
48553137,eric_,1798469,3,31445418,2015-05-25T13:32:42Z
48553138,sophiemccallum,2234934,4,35868972,2015-12-10T16:27:31Z
48553139,sophiemccallum,2234934,3,35382702,2015-11-17T17:07:28Z
48553140,sophiemccallum,2234934,3,35382702,2015-11-17T17:07:27Z
48553141,sophiemccallum,2234934,4,36382295,2016-01-05T14:44:36Z
48553142,sophiemccallum,2234934,3,35382702,2015-11-17T17:07:29Z
48553143,eric_,1798469,3,31445418,2015-05-25T13:32:40Z
48553144,jambamkin,53626,4,49242258,2017-06-04T13:04:36Z
48553145,sophiemccallum,2234934,3,35382702,2015-11-17T17:07:28Z
48553633,jalek,1423770,9,20278867,2014-01-30T08:02:27Z
48553634,drnoble,388774,14,48653781,2017-05-13T16:30:29Z
48553636,FraserKp,197905,4,12415496,2012-07-21T17:03:53Z
48553637,TheBaron,199963,5,17302599,2013-08-11T12:47:45Z
48553638,malcolmh,128186,13,37095696,2016-02-09T08:07:20Z
48605566,Rostranimin,33764,7,46606014,2017-03-05T20:43:26Z
48605567,drnoble,388774,2,25119251,2014-08-30T14:36:03Z
48605568,sophiemccallum,2234934,11,49169896,2017-06-01T16:21:36Z
48915450,eric_,1798469,2,31313134,2015-05-20T12:15:42Z
49313335,eric_,1798469,5,46475698,2017-02-28T19:07:29Z
49985485,sophiemccallum,2234934,5,35731019,2015-12-03T17:00:21Z
49985486,sophiemccallum,2234934,5,35731019,2015-12-03T17:00:19Z
49985487,eric_,1798469,6,35760970,2015-12-05T02:28:08Z
51301314,Rostranimin,33764,10,46608079,2017-03-05T22:24:50Z
51552713,sophiemccallum,2234934,11,36661853,2016-01-18T16:56:50Z
51552796,eisa,1939732,7,29293742,2015-03-06T17:09:55Z
51552820,sophiemccallum,2234934,7,36549926,2016-01-13T13:33:00Z
51552870,eisa,1939732,5,29431331,2015-03-12T17:44:15Z
51552896,Chris Fleming,4435,12,45200435,2017-01-15T21:44:39Z
51553792,eric_,1798469,5,29291487,2015-03-06T15:09:51Z
51553852,eric_,1798469,11,39626035,2016-05-28T15:09:46Z
51554062,eric_,1798469,12,39559530,2016-05-25T15:51:04Z
51554821,leilaz,2107672,4,30086423,2015-04-09T08:53:15Z
51555703,sairfeet,2042390,13,46594039,2017-03-05T11:50:33Z
51555704,Rostranimin,33764,9,46970079,2017-03-19T01:05:51Z
51557787,jamesks,2500,9,5963998,2010-10-05T19:34:21Z
51558183,eisa,1939732,2,30093373,2015-04-09T12:53:00Z
51558191,jamesks,2500,1,4017427,2010-03-02T14:49:58Z
51558197,jamesks,2500,3,4017427,2010-03-02T14:51:11Z
51558270,jamesks,2500,2,4017427,2010-03-02T14:51:45Z
51778658,eric_,1798469,9,39559530,2016-05-25T15:52:07Z
